Is_New,ID*,key,URL*,rel_url,requirement,conformance,update_verb,actor,certifiers_only,Sub-Requirement(s),conditionality,Conditionality Details,Verifiable?,Verifiability Details,Planning To Test?,Planning To Test Details,Page,Section,context,Verb Guess,Actor Guess,Section #,Grouping,Priority,Test Plan,Questions,Notes,In Test,Column1
,134,CONF-0134,https://hl7.org/fhir/us/core/STU8/scopes.html#scopes-for-requesting-fhir-resources-by-type,scopes.html#scopes-for-requesting-fhir-resources-by-type,"The following scopes that correspond directly to FHIR resource types **SHALL** be supported
...
[For] CareTeam [the] <patient|user|system>/CareTeam.rs [see [SMART Clinical Scope Syntax](https://hl7.org/fhir/smart-app-launch/STU2/scopes-and-launch-context.html#clinical-scope-syntax) for details on clinical data scopes]",SHALL,,Server,,,TRUE,If CareTeam is a supported resource type,,,,,scopes,scopes-for-requesting-fhir-resources-by-type,Scopes: Scopes For Requesting Fhir Resources By Type,SHALL,,,,,,,"Change in v8.0.0: ""The Following Resource Level Scopes SHALL Be Supported"" -> ""The following scopes that correspond directly to FHIR resource types SHALL be supported""",y,
,135,CONF-0135,https://hl7.org/fhir/us/core/STU8/scopes.html#scopes-for-requesting-fhir-resources-by-type,scopes.html#scopes-for-requesting-fhir-resources-by-type,"The following scopes that correspond directly to FHIR resource types **SHALL** be supported
...
[For] Condition [the] <patient|user|system>/Condition.rs [see [SMART Clinical Scope Syntax](https://hl7.org/fhir/smart-app-launch/STU2/scopes-and-launch-context.html#clinical-scope-syntax) for details on clinical data scopes]",SHALL,,Server,,,TRUE,If Condition is a supported resource type,,,,,scopes,scopes-for-requesting-fhir-resources-by-type,Scopes: Scopes For Requesting Fhir Resources By Type,SHALL,,,,,,,"Change in v8.0.0: ""The Following Resource Level Scopes SHALL Be Supported"" -> ""The following scopes that correspond directly to FHIR resource types SHALL be supported""",y,
,136,CONF-0136,https://hl7.org/fhir/us/core/STU8/scopes.html#scopes-for-requesting-fhir-resources-by-type,scopes.html#scopes-for-requesting-fhir-resources-by-type,"The following scopes that correspond directly to FHIR resource types **SHALL** be supported
...
[For] Coverage [the] <patient|user|system>/Coverage.rs [see [SMART Clinical Scope Syntax](https://hl7.org/fhir/smart-app-launch/STU2/scopes-and-launch-context.html#clinical-scope-syntax) for details on clinical data scopes]",SHALL,,Server,,,TRUE,If Coverage is a supported resource type,,,,,scopes,scopes-for-requesting-fhir-resources-by-type,Scopes: Scopes For Requesting Fhir Resources By Type,SHALL,,,,,,,"Change in v8.0.0: ""The Following Resource Level Scopes SHALL Be Supported"" -> ""The following scopes that correspond directly to FHIR resource types SHALL be supported""",y,
,137,CONF-0137,https://hl7.org/fhir/us/core/STU8/scopes.html#scopes-for-requesting-fhir-resources-by-type,scopes.html#scopes-for-requesting-fhir-resources-by-type,"The following scopes that correspond directly to FHIR resource types **SHALL** be supported
...
[For] Device [the] <patient|user|system>/Device.rs [see [SMART Clinical Scope Syntax](https://hl7.org/fhir/smart-app-launch/STU2/scopes-and-launch-context.html#clinical-scope-syntax) for details on clinical data scopes]",SHALL,,Server,,,TRUE,If Device is a supported resource type,,,,,scopes,scopes-for-requesting-fhir-resources-by-type,Scopes: Scopes For Requesting Fhir Resources By Type,SHALL,,,,,,,"Change in v8.0.0: ""The Following Resource Level Scopes SHALL Be Supported"" -> ""The following scopes that correspond directly to FHIR resource types SHALL be supported""",y,
,138,CONF-0138,https://hl7.org/fhir/us/core/STU8/scopes.html#scopes-for-requesting-fhir-resources-by-type,scopes.html#scopes-for-requesting-fhir-resources-by-type,"The following scopes that correspond directly to FHIR resource types **SHALL** be supported
...
[For] DiagnosticReport [the] <patient|user|system>/DiagnosticReport.rs [see [SMART Clinical Scope Syntax](https://hl7.org/fhir/smart-app-launch/STU2/scopes-and-launch-context.html#clinical-scope-syntax) for details on clinical data scopes]",SHALL,,Server,,,TRUE,If DiagnosticReport is a supported resource type,,,,,scopes,scopes-for-requesting-fhir-resources-by-type,Scopes: Scopes For Requesting Fhir Resources By Type,SHALL,,,,,,,"Change in v8.0.0: ""The Following Resource Level Scopes SHALL Be Supported"" -> ""The following scopes that correspond directly to FHIR resource types SHALL be supported""",y,
,139,CONF-0139,https://hl7.org/fhir/us/core/STU8/scopes.html#scopes-for-requesting-fhir-resources-by-type,scopes.html#scopes-for-requesting-fhir-resources-by-type,"The following scopes that correspond directly to FHIR resource types **SHALL** be supported
...
[For] DocumentReference [the] <patient|user|system>/DocumentReference.rs [see [SMART Clinical Scope Syntax](https://hl7.org/fhir/smart-app-launch/STU2/scopes-and-launch-context.html#clinical-scope-syntax) for details on clinical data scopes]",SHALL,,Server,,,TRUE,If DocumentReference is a supported resource type,,,,,scopes,scopes-for-requesting-fhir-resources-by-type,Scopes: Scopes For Requesting Fhir Resources By Type,SHALL,,,,,,,"Change in v8.0.0: ""The Following Resource Level Scopes SHALL Be Supported"" -> ""The following scopes that correspond directly to FHIR resource types SHALL be supported""",y,
,140,CONF-0140,https://hl7.org/fhir/us/core/STU8/scopes.html#scopes-for-requesting-fhir-resources-by-type,scopes.html#scopes-for-requesting-fhir-resources-by-type,"The following scopes that correspond directly to FHIR resource types **SHALL** be supported
...
[For] Encounter [the] <patient|user|system>/Encounter.rs [see [SMART Clinical Scope Syntax](https://hl7.org/fhir/smart-app-launch/STU2/scopes-and-launch-context.html#clinical-scope-syntax) for details on clinical data scopes]",SHALL,,Server,,,TRUE,If Encounter is a supported resource type,,,,,scopes,scopes-for-requesting-fhir-resources-by-type,Scopes: Scopes For Requesting Fhir Resources By Type,SHALL,,,,,,,"Change in v8.0.0: ""The Following Resource Level Scopes SHALL Be Supported"" -> ""The following scopes that correspond directly to FHIR resource types SHALL be supported""",y,
,141,CONF-0141,https://hl7.org/fhir/us/core/STU8/scopes.html#scopes-for-requesting-fhir-resources-by-type,scopes.html#scopes-for-requesting-fhir-resources-by-type,"The following scopes that correspond directly to FHIR resource types **SHALL** be supported
...
[For] Goal [the] <patient|user|system>/Goal.rs [see [SMART Clinical Scope Syntax](https://hl7.org/fhir/smart-app-launch/STU2/scopes-and-launch-context.html#clinical-scope-syntax) for details on clinical data scopes]",SHALL,,Server,,,TRUE,If Goal is a supported resource type,,,,,scopes,scopes-for-requesting-fhir-resources-by-type,Scopes: Scopes For Requesting Fhir Resources By Type,SHALL,,,,,,,"Change in v8.0.0: ""The Following Resource Level Scopes SHALL Be Supported"" -> ""The following scopes that correspond directly to FHIR resource types SHALL be supported""",y,
,142,CONF-0142,https://hl7.org/fhir/us/core/STU8/scopes.html#scopes-for-requesting-fhir-resources-by-type,scopes.html#scopes-for-requesting-fhir-resources-by-type,"The following scopes that correspond directly to FHIR resource types **SHALL** be supported
...
[For] Immunization [the] <patient|user|system>/Immunization.rs [see [SMART Clinical Scope Syntax](https://hl7.org/fhir/smart-app-launch/STU2/scopes-and-launch-context.html#clinical-scope-syntax) for details on clinical data scopes]",SHALL,,Server,,,TRUE,If Immunization is a supported resource type,,,,,scopes,scopes-for-requesting-fhir-resources-by-type,Scopes: Scopes For Requesting Fhir Resources By Type,SHALL,,,,,,,"Change in v8.0.0: ""The Following Resource Level Scopes SHALL Be Supported"" -> ""The following scopes that correspond directly to FHIR resource types SHALL be supported""",y,
,143,CONF-0143,https://hl7.org/fhir/us/core/STU8/scopes.html#scopes-for-requesting-fhir-resources-by-type,scopes.html#scopes-for-requesting-fhir-resources-by-type,"The following scopes that correspond directly to FHIR resource types **SHALL** be supported
...
[For] MedicationDispense [the] <patient|user|system>/MedicationDispense.rs [see [SMART Clinical Scope Syntax](https://hl7.org/fhir/smart-app-launch/STU2/scopes-and-launch-context.html#clinical-scope-syntax) for details on clinical data scopes]",SHALL,,Server,,,TRUE,If MedicationDispense is a supported resource type,,,,,scopes,scopes-for-requesting-fhir-resources-by-type,Scopes: Scopes For Requesting Fhir Resources By Type,SHALL,,,,,,,"Change in v8.0.0: ""The Following Resource Level Scopes SHALL Be Supported"" -> ""The following scopes that correspond directly to FHIR resource types SHALL be supported""",y,
,144,CONF-0144,https://hl7.org/fhir/us/core/STU8/scopes.html#scopes-for-requesting-fhir-resources-by-type,scopes.html#scopes-for-requesting-fhir-resources-by-type,"The following scopes that correspond directly to FHIR resource types **SHALL** be supported
...
[For] MedicationRequest [the] <patient|user|system>/MedicationRequest.rs [see [SMART Clinical Scope Syntax](https://hl7.org/fhir/smart-app-launch/STU2/scopes-and-launch-context.html#clinical-scope-syntax) for details on clinical data scopes]",SHALL,,Server,,,TRUE,If MedicationRequest is a supported resource type,,,,,scopes,scopes-for-requesting-fhir-resources-by-type,Scopes: Scopes For Requesting Fhir Resources By Type,SHALL,,,,,,,"Change in v8.0.0: ""The Following Resource Level Scopes SHALL Be Supported"" -> ""The following scopes that correspond directly to FHIR resource types SHALL be supported""",y,
,145,CONF-0145,https://hl7.org/fhir/us/core/STU8/scopes.html#scopes-for-requesting-fhir-resources-by-type,scopes.html#scopes-for-requesting-fhir-resources-by-type,"The following scopes that correspond directly to FHIR resource types **SHALL** be supported
...
[For] Observation [the] <patient|user|system>/Observation.rs [see [SMART Clinical Scope Syntax](https://hl7.org/fhir/smart-app-launch/STU2/scopes-and-launch-context.html#clinical-scope-syntax) for details on clinical data scopes]",SHALL,,Server,,,TRUE,If Observation is a supported resource type,,,,,scopes,scopes-for-requesting-fhir-resources-by-type,Scopes: Scopes For Requesting Fhir Resources By Type,SHALL,,,,,,,"Change in v8.0.0: ""The Following Resource Level Scopes SHALL Be Supported"" -> ""The following scopes that correspond directly to FHIR resource types SHALL be supported""",y,
,146,CONF-0146,https://hl7.org/fhir/us/core/STU8/scopes.html#scopes-for-requesting-fhir-resources-by-type,scopes.html#scopes-for-requesting-fhir-resources-by-type,"The following scopes that correspond directly to FHIR resource types **SHALL** be supported
...
[For] Organization [the] <patient|user|system>/Organization.rs [see [SMART Clinical Scope Syntax](https://hl7.org/fhir/smart-app-launch/STU2/scopes-and-launch-context.html#clinical-scope-syntax) for details on clinical data scopes]",SHALL,,Server,,,TRUE,If Organization is a supported resource type,,,,,scopes,scopes-for-requesting-fhir-resources-by-type,Scopes: Scopes For Requesting Fhir Resources By Type,SHALL,,,,,,,"Change in v8.0.0: ""The Following Resource Level Scopes SHALL Be Supported"" -> ""The following scopes that correspond directly to FHIR resource types SHALL be supported""",y,
,147,CONF-0147,https://hl7.org/fhir/us/core/STU8/scopes.html#scopes-for-requesting-fhir-resources-by-type,scopes.html#scopes-for-requesting-fhir-resources-by-type,"The following scopes that correspond directly to FHIR resource types **SHALL** be supported
...
[For] Patient [the] <patient|user|system>/Patient.rs [see [SMART Clinical Scope Syntax](https://hl7.org/fhir/smart-app-launch/STU2/scopes-and-launch-context.html#clinical-scope-syntax) for details on clinical data scopes]",SHALL,,Server,,,TRUE,If Patient is a supported resource type,,,,,scopes,scopes-for-requesting-fhir-resources-by-type,Scopes: Scopes For Requesting Fhir Resources By Type,SHALL,,,,,,,"Change in v8.0.0: ""The Following Resource Level Scopes SHALL Be Supported"" -> ""The following scopes that correspond directly to FHIR resource types SHALL be supported""",y,
